C1
Bacterial Infections and Mycoses
Esophageal Squamous Cell Carcinoma
Squamous Cell Carcinoma of Head and Neck
"Carcinoma, Transitional Cell"
"Carcinoma, Verrucous"
Mammary Analogue Secretory Carcinoma
Nasopharyngeal Carcinoma
"Thyroid Carcinoma, Anaplastic"
"Neoplasms, Adnexal and Skin Appendage"
"Neoplasms, Basal Cell"
Pilomatrixoma
"Neoplasms, Cystic, Mucinous, and Serous"
Mucoepidermoid Tumor
Pseudomyxoma Peritonei
"Neoplasms, Ductal, Lobular, and Medullary"
Pancreatic Intraductal Neoplasms
"Papilloma, Intraductal"
"Neoplasms, Mesothelial"
"Neoplasms, Squamous Cell"
Acanthoma
Papilloma
"Papilloma, Inverted"
"Neoplasms, Gonadal Tissue"
Sex Cord-Gonadal Stromal Tumors
Granulosa Cell Tumor
Luteoma
Sertoli-Leydig Cell Tumor
Leydig Cell Tumor
Sertoli Cell Tumor
Thecoma
"Neoplasms, Nerve Tissue"
Meningioma
Nerve Sheath Neoplasms
Neurofibroma
"Neurofibroma, Plexiform"
Neurofibromatoses
Neurofibromatosis 1
Neuroma
"Neoplasms, Plasma Cell"
Immunoglobulin Light-chain Amyloidosis
Multiple Myeloma
Plasmacytoma
Waldenstrom Macroglobulinemia
"Neoplasms, Vascular Tissue"
Angiofibroma
Angiokeratoma
Glomus Tumor
Hemangioma
Central Nervous System Venous Angioma
Hemangioendothelioma
"Hemangioendothelioma, Epithelioid"
"Hemangioma, Capillary"
Hemangioblastoma
"Hemangioma, Cavernous"
"Hemangioma, Cavernous, Central Nervous System"
Kasabach-Merritt Syndrome
Sturge-Weber Syndrome
Hemangiopericytoma
Nevi and Melanomas
Nevus
Dysplastic Nevus Syndrome
"Nevus, Halo"
"Nevus, Intradermal"
"Nevus, Pigmented"
Mongolian Spot
"Nevus, Blue"
Nevus of Ota
"Nevus, Spindle Cell"
"Nevus, Epithelioid and Spindle Cell"
"Nevus, Sebaceous of Jadassohn"
Odontogenic Tumors
Ameloblastoma
Cementoma
"Odontogenic Tumor, Squamous"
Odontoma
Neoplasms by Site
Abdominal Neoplasms
Peritoneal Neoplasms
Retroperitoneal Neoplasms
Sister Mary Joseph's Nodule
Anal Gland Neoplasms
Bone Neoplasms
Adamantinoma
Femoral Neoplasms
Skull Neoplasms
Jaw Neoplasms
Mandibular Neoplasms
Maxillary Neoplasms
Palatal Neoplasms
Nose Neoplasms
Orbital Neoplasms
Skull Base Neoplasms
Spinal Neoplasms
Breast Neoplasms
"Breast Neoplasms, Male"
Hereditary Breast and Ovarian Cancer Syndrome
Inflammatory Breast Neoplasms
Triple Negative Breast Neoplasms
Unilateral Breast Neoplasms
Digestive System Neoplasms
Biliary Tract Neoplasms
Bile Duct Neoplasms
Common Bile Duct Neoplasms
Gallbladder Neoplasms
Gastrointestinal Neoplasms
Esophageal Neoplasms
Intestinal Neoplasms
Cecal Neoplasms
Appendiceal Neoplasms
Colorectal Neoplasms
Colonic Neoplasms
Sigmoid Neoplasms
"Colorectal Neoplasms, Hereditary Nonpolyposis"
Rectal Neoplasms
Anus Neoplasms
Duodenal Neoplasms
Ileal Neoplasms
Jejunal Neoplasms
Stomach Neoplasms
Liver Neoplasms
"Liver Neoplasms, Experimental"
Pancreatic Neoplasms
Endocrine Gland Neoplasms
Adrenal Gland Neoplasms
Adrenal Cortex Neoplasms
Adrenocortical Adenoma
Multiple Endocrine Neoplasia
Multiple Endocrine Neoplasia Type 1
Multiple Endocrine Neoplasia Type 2a
Multiple Endocrine Neoplasia Type 2b
Ovarian Neoplasms
Meigs Syndrome
Paraneoplastic Endocrine Syndromes
Parathyroid Neoplasms
Pituitary Neoplasms
Nelson Syndrome
Testicular Neoplasms
Thyroid Neoplasms
Thyroid Nodule
Eye Neoplasms
Conjunctival Neoplasms
"Paraneoplastic Syndromes, Ocular"
Retinal Neoplasms
Uveal Neoplasms
Choroid Neoplasms
Iris Neoplasms
Head and Neck Neoplasms
Facial Neoplasms
Eyelid Neoplasms
Mouth Neoplasms
Gingival Neoplasms
"Leukoplakia, Oral"
Lip Neoplasms
Salivary Gland Neoplasms
Parotid Neoplasms
Sublingual Gland Neoplasms
Submandibular Gland Neoplasms
Tongue Neoplasms
Otorhinolaryngologic Neoplasms
Ear Neoplasms
Laryngeal Neoplasms
Paranasal Sinus Neoplasms
Maxillary Sinus Neoplasms
Pharyngeal Neoplasms
Hypopharyngeal Neoplasms
Nasopharyngeal Neoplasms
Oropharyngeal Neoplasms
Tonsillar Neoplasms
Tracheal Neoplasms
Hematologic Neoplasms
Bone Marrow Neoplasms
Polycythemia Vera
"Mammary Neoplasms, Animal"
"Mammary Neoplasms, Experimental"
Nervous System Neoplasms
Central Nervous System Neoplasms
Brain Neoplasms
Cerebral Ventricle Neoplasms
Choroid Plexus Neoplasms
"Papilloma, Choroid Plexus"
Infratentorial Neoplasms
Brain Stem Neoplasms
Cerebellar Neoplasms
Supratentorial Neoplasms
Hypothalamic Neoplasms
Central Nervous System Cysts
Meningeal Neoplasms
Meningeal Carcinomatosis
Spinal Cord Neoplasms
Epidural Neoplasms
Cranial Nerve Neoplasms
Optic Nerve Neoplasms
"Paraneoplastic Syndromes, Nervous System"
Anti-N-Methyl-D-Aspartate Receptor Encephalitis
Lambert-Eaton Myasthenic Syndrome
Limbic Encephalitis
"Myelitis, Transverse"
Opsoclonus-Myoclonus Syndrome
Paraneoplastic Cerebellar Degeneration
Paraneoplastic Polyneuropathy
Peripheral Nervous System Neoplasms
Pelvic Neoplasms
Skin Neoplasms
Sebaceous Gland Neoplasms
Muir-Torre Syndrome
Sweat Gland Neoplasms
Soft Tissue Neoplasms
Muscle Neoplasms
Vascular Neoplasms
Splenic Neoplasms
Thoracic Neoplasms
Heart Neoplasms
Mediastinal Neoplasms
Respiratory Tract Neoplasms
Lung Neoplasms
Bronchial Neoplasms
"Carcinoma, Bronchogenic"
"Carcinoma, Non-Small-Cell Lung"
Small Cell Lung Carcinoma
Multiple Pulmonary Nodules
Pancoast Syndrome
Pulmonary Sclerosing Hemangioma
Pleural Neoplasms
"Pleural Effusion, Malignant"
Thymus Neoplasms
Urogenital Neoplasms
"Genital Neoplasms, Female"
Fallopian Tube Neoplasms
Uterine Neoplasms
Endometrial Neoplasms
Uterine Cervical Neoplasms
Vaginal Neoplasms
Vulvar Neoplasms
"Genital Neoplasms, Male"
Penile Neoplasms
Prostatic Neoplasms
"Prostatic Neoplasms, Castration-Resistant"
Urologic Neoplasms
Kidney Neoplasms
Ureteral Neoplasms
Urethral Neoplasms
Urinary Bladder Neoplasms
"Venereal Tumors, Veterinary"
"Neoplasms, Experimental"
"Carcinoma, Brown-Pearce"
"Neoplasms, Hormone-Dependent"
"Neoplasms, Multiple Primary"
"Neoplasms, Post-Traumatic"
"Neoplasms, Radiation-Induced"
"Neoplasms, Second Primary"
Neoplastic Processes
Anaplasia
Carcinogenesis
"Cell Transformation, Neoplastic"
"Cell Transformation, Viral"
Cocarcinogenesis
Neoplasm Invasiveness
Leukemic Infiltration
Neoplasm Metastasis
Lymphatic Metastasis
Neoplasm Micrometastasis
Neoplasm Seeding
"Neoplasms, Unknown Primary"
"Neoplastic Cells, Circulating"
"Neoplasm Recurrence, Local"
"Neoplasm Regression, Spontaneous"
"Neoplasm, Residual"
Oncogene Addiction
"Neoplastic Syndromes, Hereditary"
Birt-Hogg-Dube Syndrome
Lynch Syndrome II
Li-Fraumeni Syndrome
Peutz-Jeghers Syndrome
Paraneoplastic Syndromes
"ACTH Syndrome, Ectopic"
Zollinger-Ellison Syndrome
Precancerous Conditions
Aberrant Crypt Foci
Barrett Esophagus
Erythroplasia
"Keratosis, Actinic"
Leukoplakia
Preleukemia
Smoldering Multiple Myeloma
Uterine Cervical Dysplasia
Atypical Squamous Cells of the Cervix
Squamous Intraepithelial Lesions of the Cervix
Xeroderma Pigmentosum
"Pregnancy Complications, Neoplastic"
Musculoskeletal Diseases
Bone Diseases
"Bone Diseases, Developmental"
Acro-Osteolysis
Hajdu-Cheney Syndrome
Dwarfism
Achondroplasia
Thanatophoric Dysplasia
Cockayne Syndrome
Congenital Hypothyroidism
"Dwarfism, Pituitary"
Laron Syndrome
Mulibrey Nanism
Weill-Marchesani Syndrome
Dysostoses
Craniofacial Dysostosis
Hallermann's Syndrome
Hypertelorism
Mandibulofacial Dysostosis
Goldenhar Syndrome
Focal Dermal Hypoplasia
Klippel-Feil Syndrome
Orofaciodigital Syndromes
Rubinstein-Taybi Syndrome
Synostosis
Antley-Bixler Syndrome Phenotype
Craniosynostoses
Acrocephalosyndactylia
Syndactyly
Fraser Syndrome
Poland Syndrome
Tarsal Coalition
Funnel Chest
Gigantism
Leg Length Inequality
Marfan Syndrome
Osteochondrodysplasias
Acquired Hyperostosis Syndrome
Camurati-Engelmann Syndrome
Chondrodysplasia Punctata
"Chondrodysplasia Punctata, Rhizomelic"
Cleidocranial Dysplasia
Ellis-Van Creveld Syndrome
Enchondromatosis
Fibrous Dysplasia of Bone
Cherubism
Craniofacial Fibrous Dysplasia
"Fibrous Dysplasia, Monostotic"
"Fibrous Dysplasia, Polyostotic"
"Hyperostosis, Cortical, Congenital"
Hyperostosis Frontalis Interna
Kashin-Beck Disease
Langer-Giedion Syndrome
Osteogenesis Imperfecta
Osteosclerosis
Melorheostosis
Osteopetrosis
Osteopoikilosis
Pycnodysostosis
Short Rib-Polydactyly Syndrome
Slipped Capital Femoral Epiphyses
"Osteolysis, Essential"
Pectus Carinatum
Platybasia
"Bone Diseases, Endocrine"
Acromegaly
Osteitis Fibrosa Cystica
"Bone Diseases, Metabolic"
"Bone Demineralization, Pathologic"
"Decalcification, Pathologic"
Mucolipidoses
Osteoporosis
Female Athlete Triad Syndrome
"Osteoporosis, Postmenopausal"
Pseudohypoparathyroidism
Pseudopseudohypoparathyroidism
Rickets
Osteomalacia
Chronic Kidney Disease-Mineral and Bone Disorder
"Rickets, Hypophosphatemic"
Familial Hypophosphatemic Rickets
Bone Malalignment
Bone Anteversion
Coxa Vara
Bone Retroversion
Coxa Valga
Bone Resorption
Ainhum
Alveolar Bone Loss
Osteolysis
Coxa Magna
Eosinophilic Granuloma
"Epiphyses, Slipped"
Genu Valgum
Genu Varum
Hyperostosis
Exostoses
Heel Spur
Osteophyte
"Hyperostosis, Diffuse Idiopathic Skeletal"
"Hyperostosis, Sternocostoclavicular"
Osteitis
Osteitis Deformans
"Osteoarthropathy, Primary Hypertrophic"
"Osteoarthropathy, Secondary Hypertrophic"
Osteochondritis
Osteochondritis Dissecans
Osteochondrosis
Spinal Osteochondrosis
Scheuermann Disease
Osteonecrosis
Bisphosphonate-Associated Osteonecrosis of the Jaw
Femur Head Necrosis
Legg-Calve-Perthes Disease
Spinal Diseases
Intervertebral Disc Degeneration
Intervertebral Disc Displacement
Ossification of Posterior Longitudinal Ligament
Posterior Cervical Sympathetic Syndrome
Spinal Curvatures
Kyphosis
Lordosis
Scoliosis
Spinal Osteophytosis
Spinal Stenosis
Spondylarthritis
"Osteoarthritis, Spine"
Spondylarthropathies
"Arthritis, Psoriatic"
"Spondylitis, Ankylosing"
Spondylosis
Spondylolysis
Spondylolisthesis
Cartilage Diseases
Chondromalacia Patellae
Laryngomalacia
"Polychondritis, Relapsing"
Tietze's Syndrome
Tracheobronchomalacia
Bronchomalacia
Tracheomalacia
Fasciitis
"Fasciitis, Plantar"
Foot Deformities
"Foot Deformities, Acquired"
Bunion
"Bunion, Tailor's"
Hallux Limitus
Hallux Rigidus
Talipes
Clubfoot
Equinus Deformity
Flatfoot
Talipes Cavus
"Foot Deformities, Congenital"
Hallux Valgus
Hallux Varus
Hammer Toe Syndrome
Metatarsal Valgus
Metatarsus Varus
Foot Diseases
Metatarsalgia
Morton Neuroma
Posterior Tibial Tendon Dysfunction
Hand Deformities
"Hand Deformities, Acquired"
"Hand Deformities, Congenital"
Jaw Diseases
"Granuloma, Giant Cell"
Jaw Abnormalities
Cleft Palate
Micrognathism
Pierre Robin Syndrome
Prognathism
Retrognathia
"Jaw, Edentulous"
"Jaw, Edentulous, Partially"
Mandibular Diseases
Craniomandibular Disorders
Temporomandibular Joint Disorders
Temporomandibular Joint Dysfunction Syndrome
Maxillary Diseases
Joint Diseases
Ankylosis
Arthralgia
Shoulder Pain
Arthritis
"Arthritis, Experimental"
"Arthritis, Juvenile"
"Arthritis, Rheumatoid"
Caplan Syndrome
Felty Syndrome
Rheumatoid Nodule
Rheumatoid Vasculitis
Sjogren's Syndrome
"Still's Disease, Adult-Onset"
Chondrocalcinosis
Rotator Cuff Tear Arthropathy
Gout
"Arthritis, Gouty"
Osteoarthritis
"Osteoarthritis, Hip"
"Osteoarthritis, Knee"
Periarthritis
Rheumatic Nodule
Wissler's Syndrome
Sacroiliitis
Arthrogryposis
"Arthropathy, Neurogenic"
Bursitis
"Chondromatosis, Synovial"
Contracture
Hip Contracture
Ischemic Contracture
Crystal Arthropathies
Femoracetabular Impingement
Hemarthrosis
Hydrarthrosis
"Joint Deformities, Acquired"
Joint Dislocations
"Diastasis, Bone"
Pubic Symphysis Diastasis
"Diastasis, Muscle"
Fracture Dislocation
Colles' Fracture
Monteggia's Fracture
Salter-Harris Fractures
Hip Dislocation
Knee Dislocation
Patellar Dislocation
Shoulder Dislocation
Joint Instability
Joint Loose Bodies
Nail-Patella Syndrome
Patellofemoral Pain Syndrome
Shoulder Impingement Syndrome
Synovitis
Muscular Diseases
Compartment Syndromes
Anterior Compartment Syndrome
Intra-Abdominal Hypertension
Eosinophilia-Myalgia Syndrome
Fibromyalgia
Isaacs Syndrome
Medial Tibial Stress Syndrome
Mitochondrial Myopathies
Mitochondrial Encephalomyopathies
MELAS Syndrome
MERRF Syndrome
"Ophthalmoplegia, Chronic Progressive External"
Kearns-Sayre Syndrome
Muscle Cramp
Muscle Rigidity
Muscle Spasticity
Muscle Weakness
"Muscular Disorders, Atrophic"
Muscular Dystrophies
Distal Myopathies
Glycogen Storage Disease Type VII
"Muscular Dystrophies, Limb-Girdle"
Sarcoglycanopathies
"Muscular Dystrophy, Duchenne"
"Muscular Dystrophy, Emery-Dreifuss"
"Muscular Dystrophy, Facioscapulohumeral"
"Muscular Dystrophy, Oculopharyngeal"
Myotonic Dystrophy
Musculoskeletal Pain
Myalgia
Myofascial Pain Syndromes
"Myopathies, Structural, Congenital"
"Myopathies, Nemaline"
"Myopathy, Central Core"
Myositis
"Myositis, Inclusion Body"
Myositis Ossificans
Orbital Myositis
Polymyositis
Dermatomyositis
Myotonic Disorders
Myotonia Congenita
"Paralyses, Familial Periodic"
Hypokalemic Periodic Paralysis
"Paralysis, Hyperkalemic Periodic"
Polymyalgia Rheumatica
Rhabdomyolysis
Myoglobinuria
Tendinopathy
Elbow Tendinopathy
Tennis Elbow
Enthesopathy
Tendon Entrapment
De Quervain Disease
Trigger Finger Disorder
Tenosynovitis
Musculoskeletal Abnormalities
Campomelic Dysplasia
Craniofacial Abnormalities
22q11 Deletion Syndrome
DiGeorge Syndrome
Costello Syndrome
Donohue Syndrome
Holoprosencephaly
LEOPARD Syndrome
Loeys-Dietz Syndrome
Megalencephaly
Hemimegalencephaly
Maxillofacial Abnormalities
Dentofacial Deformities
Microcephaly
Porencephaly
Noonan Syndrome
Plagiocephaly
"Plagiocephaly, Nonsynostotic"
Silver-Russell Syndrome
Gastroschisis
"Hip Dislocation, Congenital"
"Limb Deformities, Congenital"
Arachnodactyly
Brachydactyly
Ectromelia
"Lower Extremity Deformities, Congenital"
Polydactyly
"Upper Extremity Deformities, Congenital"
Rheumatic Diseases
Digestive System Diseases
Biliary Tract Diseases
Bile Duct Diseases
Biliary Atresia
Caroli Disease
Cholestasis
"Cholestasis, Extrahepatic"
"Cholestasis, Intrahepatic"
Alagille Syndrome
"Liver Cirrhosis, Biliary"
Mirizzi Syndrome
Cholangitis
"Cholangitis, Sclerosing"
Common Bile Duct Diseases
Biliary Dyskinesia
Sphincter of Oddi Dysfunction
Choledocholithiasis
Bile Reflux
Cholelithiasis
Cholecystolithiasis
Gallstones
Gallbladder Diseases
Cholecystitis
Acalculous Cholecystitis
"Cholecystitis, Acute"
Emphysematous Cholecystitis
Postcholecystectomy Syndrome
Digestive System Abnormalities
Anorectal Malformations
"Anus, Imperforate"
Diaphragmatic Eventration
Esophageal Atresia
Hirschsprung Disease
Intestinal Atresia
Median Arcuate Ligament Syndrome
Digestive System Fistula
Biliary Fistula
Esophageal Fistula
Tracheoesophageal Fistula
Gastric Fistula
Intestinal Fistula
Rectal Fistula
Rectovaginal Fistula
Pancreatic Fistula
Gastrointestinal Diseases
Esophageal Diseases
Deglutition Disorders
Esophageal Motility Disorders
CREST Syndrome
Esophageal Achalasia
"Esophageal Spasm, Diffuse"
Gastroesophageal Reflux
Laryngopharyngeal Reflux
Respiratory Aspiration of Gastric Contents
Plummer-Vinson Syndrome
"Diverticulosis, Esophageal"
Esophageal and Gastric Varices
Esophageal Perforation
Mallory-Weiss Syndrome
Esophageal Stenosis
Esophagitis
Eosinophilic Esophagitis
"Esophagitis, Peptic"
Gastroenteritis
Cholera Morbus
Colitis
"Colitis, Ischemic"
"Colitis, Microscopic"
"Colitis, Collagenous"
"Colitis, Lymphocytic"
"Colitis, Ulcerative"
Proctocolitis
"Diverticulum, Esophageal"
Zenker Diverticulum
Dysentery
Enteritis
Duodenitis
Ileitis
Pouchitis
Enterocolitis
"Enterocolitis, Necrotizing"
"Enterocolitis, Neutropenic"
Gastritis
"Gastritis, Atrophic"
"Gastritis, Hypertrophic"
Inflammatory Bowel Diseases
Crohn Disease
Mucositis
Proctitis
Gastrointestinal Hemorrhage
Hematemesis
Melena
Peptic Ulcer Hemorrhage
Intestinal Diseases
Cecal Diseases
Colonic Diseases
Chilaiditi Syndrome
"Colonic Diseases, Functional"
Colonic Pseudo-Obstruction
Irritable Bowel Syndrome
Neurogenic Bowel
"Diverticulosis, Colonic"
Megacolon
"Megacolon, Toxic"
Sigmoid Diseases
Duodenal Diseases
Duodenal Obstruction
Superior Mesenteric Artery Syndrome
Duodenogastric Reflux
Peptic Ulcer
Duodenal Ulcer
Peptic Ulcer Perforation
Stomach Ulcer
Ileal Diseases
Intestinal Obstruction
Afferent Loop Syndrome
Fecal Impaction
Ileus
Intestinal Pseudo-Obstruction
Intestinal Volvulus
Intussusception
Meconium Ileus
Intestinal Perforation
Intestinal Polyposis
Jejunal Diseases
Malabsorption Syndromes
Blind Loop Syndrome
Celiac Disease
Collagenous Sprue
Lactose Intolerance
Short Bowel Syndrome
"Sprue, Tropical"
Steatorrhea
Mesenteric Ischemia
Mesenteric Vascular Occlusion
Pneumatosis Cystoides Intestinalis
Protein-Losing Enteropathies
Rectal Diseases
Anus Diseases
Fissure in Ano
Pruritus Ani
Fecal Incontinence
Hemorrhoids
Rectal Prolapse
Rectocele
Stomach Diseases
Achlorhydria
Gastric Antral Vascular Ectasia
Gastric Dilatation
Gastric Outlet Obstruction
Pyloric Stenosis
"Pyloric Stenosis, Hypertrophic"
Gastroparesis
Postgastrectomy Syndromes
Dumping Syndrome
Stomach Rupture
Stomach Volvulus
Visceral Prolapse
Liver Diseases
alpha 1-Antitrypsin Deficiency
Chemical and Drug Induced Liver Injury
"Chemical and Drug Induced Liver Injury, Chronic"
Fatty Liver
"Fatty Liver, Alcoholic"
Non-alcoholic Fatty Liver Disease
Reye Syndrome
Focal Nodular Hyperplasia
Hepatic Insufficiency
Liver Failure
End Stage Liver Disease
Hepatic Encephalopathy
"Liver Failure, Acute"
Acute-On-Chronic Liver Failure
Massive Hepatic Necrosis
Budd-Chiari Syndrome
Hepatic Veno-Occlusive Disease
Hepatitis
"Hepatitis, Alcoholic"
"Hepatitis, Animal"
"Hepatitis, Chronic"
"Hepatitis, Autoimmune"
Hepatolenticular Degeneration
Hepatomegaly
Hepatopulmonary Syndrome
Hepatorenal Syndrome
"Hypertension, Portal"
Liver Cirrhosis
"Liver Cirrhosis, Alcoholic"
"Liver Cirrhosis, Experimental"
"Liver Diseases, Alcoholic"
Peliosis Hepatis
"Porphyrias, Hepatic"
"Coproporphyria, Hereditary"
Porphyria Cutanea Tarda
"Porphyria, Acute Intermittent"
"Porphyria, Hepatoerythropoietic"
"Porphyria, Variegate"
"Protoporphyria, Erythropoietic"
Zellweger Syndrome
Pancreatic Diseases
Congenital Hyperinsulinism
Nesidioblastosis
Cystic Fibrosis
Exocrine Pancreatic Insufficiency
Pancreatitis
"Pancreatitis, Acute Necrotizing"
"Pancreatitis, Alcoholic"
"Pancreatitis, Chronic"
"Pancreatitis, Graft"
Peritoneal Diseases
Chylous Ascites
Hemoperitoneum
Mesenteric Lymphadenitis
"Panniculitis, Peritoneal"
Peritoneal Fibrosis
Pneumoperitoneum
Stomatognathic Diseases
Ankyloglossia
Periapical Diseases
Periapical Periodontitis
Periapical Granuloma
Mouth Diseases
Behcet Syndrome
Burning Mouth Syndrome
Dry Socket
Facial Hemiatrophy
Facial Nerve Diseases
Facial Nerve Injuries
Facial Neuralgia
Trigeminal Nerve Diseases
Trigeminal Nerve Injuries
Lingual Nerve Injuries
Trigeminal Neuralgia
Melkersson-Rosenthal Syndrome
Mobius Syndrome
Facial Paralysis
Focal Epithelial Hyperplasia
"Granulomatosis, Orofacial"
Hemifacial Spasm
"Leukoedema, Oral"
"Lichen Planus, Oral"
Lip Diseases
Cheilitis
Cleft Lip
Mouth Abnormalities
"Fibromatosis, Gingival"
Macrostomia
Microstomia
Velopharyngeal Insufficiency
"Mouth, Edentulous"
Noma
Oral Fistula
Dental Fistula
Oroantral Fistula
Salivary Gland Fistula
Oral Hemorrhage
Gingival Hemorrhage
Oral Manifestations
Oral Submucous Fibrosis
Oral Ulcer
Periodontal Diseases
Furcation Defects
Gingival Diseases
Gingival Overgrowth
Gingival Hyperplasia
Gingival Hypertrophy
Gingival Recession
Gingivitis
Gingival Pocket
Pericoronitis
Peri-Implantitis
Periodontal Atrophy
Periodontal Attachment Loss
Periodontitis
Aggressive Periodontitis
Chronic Periodontitis
Periodontal Pocket
Tooth Loss
Tooth Migration
Mesial Movement of Teeth
Tooth Mobility
Salivary Gland Diseases
Mikulicz' Disease
Parotid Diseases
Parotitis
Salivary Calculi
Salivary Duct Calculi
Salivary Gland Calculi
Sialadenitis
"Sialometaplasia, Necrotizing"
Sialorrhea
Submandibular Gland Diseases
Xerostomia
Stomatitis
Stevens-Johnson Syndrome
"Stomatitis, Aphthous"
"Stomatitis, Denture"
Tongue Diseases
Glossalgia
Glossitis
"Glossitis, Benign Migratory"
Glossoptosis
Macroglossia
"Tongue, Fissured"
"Tongue, Hairy"
Pharyngeal Diseases
Nasopharyngeal Diseases
Nasopharyngitis
Pharyngitis
Tonsillitis
Stomatognathic System Abnormalities
Tooth Abnormalities
Anodontia
Dens in Dente
Dental Enamel Hypoplasia
Amelogenesis Imperfecta
Dentin Dysplasia
Dentinogenesis Imperfecta
Diastema
Fused Teeth
Odontodysplasia
"Tooth, Supernumerary"
Tooth Diseases
Bruxism
Sleep Bruxism
Dental Deposits
Dental Calculus
Dental Plaque
Smear Layer
Dental Leakage
Dental Pulp Diseases
Dental Pulp Calcification
Dental Pulp Exposure
Dental Pulp Necrosis
"Dentin, Secondary"
Pulpitis
"Tooth, Nonvital"
Dentin Sensitivity
"Fluorosis, Dental"
Hypercementosis
Malocclusion
"Dental Occlusion, Traumatic"
"Malocclusion, Angle Class I"
"Malocclusion, Angle Class II"
Overbite
"Malocclusion, Angle Class III"
Open Bite
Tooth Ankylosis
Tooth Demineralization
Dental Caries
Dental Fissures
Root Caries
Tooth Discoloration
"Tooth Eruption, Ectopic"
Tooth Wear
Tooth Abrasion
Tooth Attrition
Tooth Erosion
Tooth Injuries
Tooth Avulsion
Tooth Fractures
Cracked Tooth Syndrome
Tooth Resorption
Root Resorption
"Tooth, Impacted"
"Tooth, Unerupted"
Toothache
Respiratory Tract Diseases
Bronchial Diseases
Asthma
"Asthma, Aspirin-Induced"
"Asthma, Exercise-Induced"
"Asthma, Occupational"
Status Asthmaticus
Bronchial Fistula
Bronchial Hyperreactivity
Bronchial Spasm
Bronchiectasis
Kartagener Syndrome
Bronchitis
Bronchiolitis
Bronchiolitis Obliterans
Cryptogenic Organizing Pneumonia
"Bronchitis, Chronic"
Bronchopneumonia
Tracheobronchomegaly
Ciliary Motility Disorders
"Granuloma, Respiratory Tract"
"Granuloma, Laryngeal"
Laryngeal Diseases
Laryngeal Edema
Laryngeal Nerve Injuries
Recurrent Laryngeal Nerve Injuries
Laryngitis
Croup
Laryngocele
Laryngostenosis
Supraglottitis
Vocal Cord Dysfunction
Laryngismus
Vocal Cord Paralysis
Voice Disorders
Aphonia
Dysphonia
Hoarseness
Lung Diseases
Acute Chest Syndrome
"Cystic Adenomatoid Malformation of Lung, Congenital"
Hemoptysis
"Hypertension, Pulmonary"
Familial Primary Pulmonary Hypertension
Persistent Fetal Circulation Syndrome
"Lung Diseases, Interstitial"
"Alveolitis, Extrinsic Allergic"
Bird Fancier's Lung
Farmer's Lung
Silo Filler's Disease
Anti-Glomerular Basement Membrane Disease
"Histiocytosis, Langerhans-Cell"
Idiopathic Interstitial Pneumonias
Idiopathic Pulmonary Fibrosis
Pneumoconiosis
Anthracosis
Anthracosilicosis
Asbestosis
Berylliosis
Byssinosis
Siderosis
Silicosis
Radiation Pneumonitis
"Sarcoidosis, Pulmonary"
Granulomatosis with Polyangiitis
"Lung Diseases, Obstructive"
"Pulmonary Disease, Chronic Obstructive"
Pulmonary Emphysema
Lung Injury
Acute Lung Injury
Transfusion-Related Acute Lung Injury
Meconium Aspiration Syndrome
Ventilator-Induced Lung Injury
Bronchopulmonary Dysplasia
"Lung, Hyperlucent"
"Plasma Cell Granuloma, Pulmonary"
Pneumonia
Pleuropneumonia
"Pneumonia, Aspiration"
"Pneumonia, Lipid"
"Pneumonia, Necrotizing"
Pulmonary Alveolar Proteinosis
Pulmonary Atelectasis
Middle Lobe Syndrome
Pulmonary Edema
Pulmonary Embolism
Pulmonary Infarction
Pulmonary Eosinophilia
Pulmonary Fibrosis
Pulmonary Veno-Occlusive Disease
"Respiratory Distress Syndrome, Adult"
"Respiratory Distress Syndrome, Newborn"
Hyaline Membrane Disease
Transient Tachypnea of the Newborn
Scimitar Syndrome
Solitary Pulmonary Nodule
Nose Diseases
Choanal Atresia
Epistaxis
"Granuloma, Lethal Midline"
Nasal Obstruction
Nasal Polyps
Nasal Septal Perforation
"Nose Deformities, Acquired"
Paranasal Sinus Diseases
Sinusitis
Ethmoid Sinusitis
Frontal Sinusitis
Maxillary Sinusitis
Sphenoid Sinusitis
Rhinitis
"Rhinitis, Allergic"
"Rhinitis, Allergic, Perennial"
"Rhinitis, Allergic, Seasonal"
"Rhinitis, Atrophic"
"Rhinitis, Vasomotor"
Pleural Diseases
Chylothorax
Hemopneumothorax
Hemothorax
Hydropneumothorax
Hydrothorax
Pleural Effusion
Pleurisy
Pneumothorax
Respiration Disorders
Altitude Sickness
Apnea
Sleep Apnea Syndromes
"Sleep Apnea, Central"
"Sleep Apnea, Obstructive"
Obesity Hypoventilation Syndrome
Cheyne-Stokes Respiration
Cough
Dyspnea
"Dyspnea, Paroxysmal"
Lipoid Proteinosis of Urbach and Wiethe
Hyperventilation
"Alkalosis, Respiratory"
Mouth Breathing
Respiratory Aspiration
Respiratory Insufficiency
"Acidosis, Respiratory"
Airway Obstruction
Hypoventilation
Infantile Apparent Life-Threatening Event
"Positive-Pressure Respiration, Intrinsic"
Respiratory Paralysis
Tachypnea
Respiratory Hypersensitivity
Respiratory System Abnormalities
Bronchopulmonary Sequestration
Respiratory Tract Fistula
Bovine Respiratory Disease Complex
"Pneumonia, Atypical Interstitial, of Cattle"
Epiglottitis
Tracheitis
Thoracic Diseases
Mediastinal Diseases
